,Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
912,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1961,1961,gigagrams,216268.5358,A,"Aggregate, may include official, semi-official, estimated or calculated data"
913,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1962,1962,gigagrams,217974.9823,A,"Aggregate, may include official, semi-official, estimated or calculated data"
914,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1963,1963,gigagrams,218251.7541,A,"Aggregate, may include official, semi-official, estimated or calculated data"
915,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1964,1964,gigagrams,220859.9061,A,"Aggregate, may include official, semi-official, estimated or calculated data"
916,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1965,1965,gigagrams,224239.716,A,"Aggregate, may include official, semi-official, estimated or calculated data"
917,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1966,1966,gigagrams,224974.1619,A,"Aggregate, may include official, semi-official, estimated or calculated data"
918,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1967,1967,gigagrams,229625.434,A,"Aggregate, may include official, semi-official, estimated or calculated data"
919,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1968,1968,gigagrams,232707.022,A,"Aggregate, may include official, semi-official, estimated or calculated data"
920,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1969,1969,gigagrams,235040.8148,A,"Aggregate, may include official, semi-official, estimated or calculated data"
921,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1970,1970,gigagrams,231047.368,A,"Aggregate, may include official, semi-official, estimated or calculated data"
922,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1971,1971,gigagrams,232197.1689,A,"Aggregate, may include official, semi-official, estimated or calculated data"
923,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1972,1972,gigagrams,225376.1562,A,"Aggregate, may include official, semi-official, estimated or calculated data"
924,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1973,1973,gigagrams,217792.0581,A,"Aggregate, may include official, semi-official, estimated or calculated data"
925,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1974,1974,gigagrams,220450.1703,A,"Aggregate, may include official, semi-official, estimated or calculated data"
926,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1975,1975,gigagrams,224512.5842,A,"Aggregate, may include official, semi-official, estimated or calculated data"
927,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1976,1976,gigagrams,223288.4607,A,"Aggregate, may include official, semi-official, estimated or calculated data"
928,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1977,1977,gigagrams,218467.2664,A,"Aggregate, may include official, semi-official, estimated or calculated data"
929,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1978,1978,gigagrams,220405.2602,A,"Aggregate, may include official, semi-official, estimated or calculated data"
930,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1979,1979,gigagrams,224199.8902,A,"Aggregate, may include official, semi-official, estimated or calculated data"
931,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1980,1980,gigagrams,229967.8588,A,"Aggregate, may include official, semi-official, estimated or calculated data"
932,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1981,1981,gigagrams,231899.2423,A,"Aggregate, may include official, semi-official, estimated or calculated data"
933,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1982,1982,gigagrams,236095.0591,A,"Aggregate, may include official, semi-official, estimated or calculated data"
934,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1983,1983,gigagrams,233938.5874,A,"Aggregate, may include official, semi-official, estimated or calculated data"
935,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1984,1984,gigagrams,234969.0596,A,"Aggregate, may include official, semi-official, estimated or calculated data"
936,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1985,1985,gigagrams,235567.9735,A,"Aggregate, may include official, semi-official, estimated or calculated data"
937,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1986,1986,gigagrams,237704.0256,A,"Aggregate, may include official, semi-official, estimated or calculated data"
938,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1987,1987,gigagrams,240397.5782,A,"Aggregate, may include official, semi-official, estimated or calculated data"
939,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1988,1988,gigagrams,244491.3547,A,"Aggregate, may include official, semi-official, estimated or calculated data"
940,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1989,1989,gigagrams,251374.3321,A,"Aggregate, may include official, semi-official, estimated or calculated data"
941,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1990,1990,gigagrams,252287.6503,A,"Aggregate, may include official, semi-official, estimated or calculated data"
942,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1991,1991,gigagrams,244752.3169,A,"Aggregate, may include official, semi-official, estimated or calculated data"
943,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1992,1992,gigagrams,229048.8169,A,"Aggregate, may include official, semi-official, estimated or calculated data"
944,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1993,1993,gigagrams,218622.8158,A,"Aggregate, may include official, semi-official, estimated or calculated data"
945,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1994,1994,gigagrams,213653.7159,A,"Aggregate, may include official, semi-official, estimated or calculated data"
946,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1995,1995,gigagrams,203994.6776,A,"Aggregate, may include official, semi-official, estimated or calculated data"
947,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1996,1996,gigagrams,199386.3637,A,"Aggregate, may include official, semi-official, estimated or calculated data"
948,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1997,1997,gigagrams,194743.5792,A,"Aggregate, may include official, semi-official, estimated or calculated data"
949,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1998,1998,gigagrams,194320.7654,A,"Aggregate, may include official, semi-official, estimated or calculated data"
950,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",1999,1999,gigagrams,195229.4947,A,"Aggregate, may include official, semi-official, estimated or calculated data"
951,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2000,2000,gigagrams,195458.1651,A,"Aggregate, may include official, semi-official, estimated or calculated data"
952,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2001,2001,gigagrams,189111.9601,A,"Aggregate, may include official, semi-official, estimated or calculated data"
953,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2002,2002,gigagrams,186720.9,A,"Aggregate, may include official, semi-official, estimated or calculated data"
954,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2003,2003,gigagrams,188545.9841,A,"Aggregate, may include official, semi-official, estimated or calculated data"
955,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2004,2004,gigagrams,194011.9572,A,"Aggregate, may include official, semi-official, estimated or calculated data"
956,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2005,2005,gigagrams,198341.4356,A,"Aggregate, may include official, semi-official, estimated or calculated data"
957,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2006,2006,gigagrams,197419.2498,A,"Aggregate, may include official, semi-official, estimated or calculated data"
958,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2007,2007,gigagrams,197438.4049,A,"Aggregate, may include official, semi-official, estimated or calculated data"
959,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2008,2008,gigagrams,193010.0463,A,"Aggregate, may include official, semi-official, estimated or calculated data"
960,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2009,2009,gigagrams,186467.8624,A,"Aggregate, may include official, semi-official, estimated or calculated data"
961,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2010,2010,gigagrams,184407.1816,A,"Aggregate, may include official, semi-official, estimated or calculated data"
962,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2011,2011,gigagrams,188782.7239,A,"Aggregate, may include official, semi-official, estimated or calculated data"
963,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2012,2012,gigagrams,191568.4349,A,"Aggregate, may include official, semi-official, estimated or calculated data"
964,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2013,2013,gigagrams,195595.8225,A,"Aggregate, may include official, semi-official, estimated or calculated data"
965,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2014,2014,gigagrams,194168.2215,A,"Aggregate, may include official, semi-official, estimated or calculated data"
966,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2015,2015,gigagrams,202617.6052,A,"Aggregate, may include official, semi-official, estimated or calculated data"
967,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2016,2016,gigagrams,203832.9898,A,"Aggregate, may include official, semi-official, estimated or calculated data"
968,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),977,"Meat, sheep",2017,2017,gigagrams,206758.2395,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1026,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1961,1961,gigagrams,26491.0432,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1027,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1962,1962,gigagrams,26452.4873,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1028,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1963,1963,gigagrams,26774.6579,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1029,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1964,1964,gigagrams,27054.7804,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1030,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1965,1965,gigagrams,27227.4581,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1031,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1966,1966,gigagrams,27655.5628,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1032,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1967,1967,gigagrams,28241.3004,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1033,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1968,1968,gigagrams,28561.2029,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1034,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1969,1969,gigagrams,28298.9229,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1035,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1970,1970,gigagrams,28299.4268,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1036,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1971,1971,gigagrams,27939.381,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1037,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1972,1972,gigagrams,27805.1609,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1038,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1973,1973,gigagrams,28233.1411,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1039,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1974,1974,gigagrams,28593.28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1040,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1975,1975,gigagrams,29139.4837,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1041,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1976,1976,gigagrams,29737.5755,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1042,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1977,1977,gigagrams,30515.8395,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1043,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1978,1978,gigagrams,31347.9079,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1044,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1979,1979,gigagrams,31986.6969,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1045,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1980,1980,gigagrams,32928.9571,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1046,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1981,1981,gigagrams,33596.6875,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1047,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1982,1982,gigagrams,34113.9524,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1048,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1983,1983,gigagrams,35014.1279,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1049,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1984,1984,gigagrams,33654.7243,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1050,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1985,1985,gigagrams,33804.6799,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1051,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1986,1986,gigagrams,33509.5832,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1052,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1987,1987,gigagrams,33977.3565,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1053,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1988,1988,gigagrams,34793.2918,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1054,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1989,1989,gigagrams,35366.046,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1055,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1990,1990,gigagrams,36548.6578,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1056,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1991,1991,gigagrams,38308.0563,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1057,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1992,1992,gigagrams,40700.5042,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1058,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1993,1993,gigagrams,40316.0261,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1059,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1994,1994,gigagrams,41268.6375,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1060,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1995,1995,gigagrams,41418.9573,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1061,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1996,1996,gigagrams,42005.9084,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1062,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1997,1997,gigagrams,41840.9764,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1063,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1998,1998,gigagrams,42162.2724,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1064,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",1999,1999,gigagrams,42589.593,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1065,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2000,2000,gigagrams,42878.2075,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1066,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2001,2001,gigagrams,42699.1054,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1067,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2002,2002,gigagrams,42661.299,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1068,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2003,2003,gigagrams,41618.1799,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1069,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2004,2004,gigagrams,41826.2353,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1070,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2005,2005,gigagrams,43301.3162,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1071,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2006,2006,gigagrams,43764.0895,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1072,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2007,2007,gigagrams,44935.3158,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1073,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2008,2008,gigagrams,44695.0741,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1074,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2009,2009,gigagrams,46321.0342,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1075,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2010,2010,gigagrams,48298.2205,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1076,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2011,2011,gigagrams,48408.3518,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1077,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2012,2012,gigagrams,48755.4547,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1078,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2013,2013,gigagrams,48701.6585,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1079,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2014,2014,gigagrams,48763.2307,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1080,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2015,2015,gigagrams,49609.7039,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1081,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2016,2016,gigagrams,50114.9223,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1082,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),982,"Milk, whole fresh sheep",2017,2017,gigagrams,50504.9174,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1140,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1961,1961,gigagrams,2415.5579,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1141,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1962,1962,gigagrams,2524.9532,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1142,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1963,1963,gigagrams,2678.6221,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1143,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1964,1964,gigagrams,2856.2216,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1144,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1965,1965,gigagrams,2990.0664,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1145,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1966,1966,gigagrams,3158.1903,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1146,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1967,1967,gigagrams,3303.5244,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1147,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1968,1968,gigagrams,3422.727,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1148,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1969,1969,gigagrams,3455.0398,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1149,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1970,1970,gigagrams,3735.9776,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1150,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1971,1971,gigagrams,3806.6288,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1151,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1972,1972,gigagrams,3853.0035,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1152,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1973,1973,gigagrams,3803.7922,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1153,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1974,1974,gigagrams,3841.7196,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1154,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1975,1975,gigagrams,4007.4792,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1155,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1976,1976,gigagrams,4093.6379,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1156,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1977,1977,gigagrams,4245.0012,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1157,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1978,1978,gigagrams,4391.3286,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1158,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1979,1979,gigagrams,4421.4355,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1159,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1980,1980,gigagrams,4435.9595,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1160,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1981,1981,gigagrams,4567.9395,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1161,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1982,1982,gigagrams,4703.3138,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1162,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1983,1983,gigagrams,4740.2721,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1163,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1984,1984,gigagrams,4784.8327,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1164,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1985,1985,gigagrams,4874.7057,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1165,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1986,1986,gigagrams,4890.7374,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1166,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1987,1987,gigagrams,5024.3501,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1167,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1988,1988,gigagrams,5135.5335,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1168,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1989,1989,gigagrams,5226.3402,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1169,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1990,1990,gigagrams,5009.2289,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1170,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1991,1991,gigagrams,5127.8737,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1171,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1992,1992,gigagrams,4970.2291,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1172,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1993,1993,gigagrams,4880.0672,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1173,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1994,1994,gigagrams,4992.5345,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1174,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1995,1995,gigagrams,5141.8468,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1175,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1996,1996,gigagrams,5188.6495,A,"Aggregate, may include official, semi-official, estimated or calculated data"
