Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1966","1966","gigagrams","224974.1619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1967","1967","gigagrams","229625.434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1968","1968","gigagrams","232707.022","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1969","1969","gigagrams","235040.8148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1970","1970","gigagrams","231047.368","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1971","1971","gigagrams","232197.1689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1972","1972","gigagrams","225376.1562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1973","1973","gigagrams","217792.0581","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1974","1974","gigagrams","220450.1703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1975","1975","gigagrams","224512.5842","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1976","1976","gigagrams","223288.4607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1977","1977","gigagrams","218467.2664","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1978","1978","gigagrams","220405.2602","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1979","1979","gigagrams","224199.8902","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1980","1980","gigagrams","229967.8588","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1981","1981","gigagrams","231899.2423","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1982","1982","gigagrams","236095.0591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1983","1983","gigagrams","233938.5874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1984","1984","gigagrams","234969.0596","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1985","1985","gigagrams","235567.9735","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1986","1986","gigagrams","237704.0256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1987","1987","gigagrams","240397.5782","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1988","1988","gigagrams","244491.3547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1989","1989","gigagrams","251374.3321","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1990","1990","gigagrams","252287.6503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1991","1991","gigagrams","244752.3169","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1992","1992","gigagrams","229048.8169","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1993","1993","gigagrams","218622.8158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1994","1994","gigagrams","213653.7159","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1995","1995","gigagrams","203994.6776","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1996","1996","gigagrams","199386.3637","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1997","1997","gigagrams","194743.5792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1998","1998","gigagrams","194320.7654","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","1999","1999","gigagrams","195229.4947","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2000","2000","gigagrams","195458.1651","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2001","2001","gigagrams","189111.9601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2002","2002","gigagrams","186720.9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2003","2003","gigagrams","188545.9841","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2004","2004","gigagrams","194011.9572","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2005","2005","gigagrams","198341.4356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2006","2006","gigagrams","197419.2498","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2007","2007","gigagrams","197438.4049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2008","2008","gigagrams","193010.0463","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2009","2009","gigagrams","186467.8624","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2010","2010","gigagrams","184407.1816","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2011","2011","gigagrams","188782.7239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2012","2012","gigagrams","191568.4349","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2013","2013","gigagrams","195595.8225","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2014","2014","gigagrams","194168.2215","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2015","2015","gigagrams","202617.6052","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2016","2016","gigagrams","203832.9898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","977","Meat, sheep","2017","2017","gigagrams","206758.2395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1961","1961","tonnes","4930306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1962","1962","tonnes","5039647","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1963","1963","tonnes","5038051","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1964","1964","tonnes","5016465","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1965","1965","tonnes","5039501","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1966","1966","tonnes","5110365","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1967","1967","tonnes","5271257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1968","1968","tonnes","5428243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1969","1969","tonnes","5375128","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1970","1970","tonnes","5536456","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1971","1971","tonnes","5634239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1972","1972","tonnes","5660347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1973","1973","tonnes","5401305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1974","1974","tonnes","5143378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1975","1975","tonnes","5307306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1976","1976","tonnes","5315834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1977","1977","tonnes","5336575","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1978","1978","tonnes","5416032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1979","1979","tonnes","5386272","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1980","1980","tonnes","5647384","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1981","1981","tonnes","5866889","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1982","1982","tonnes","5887957","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1983","1983","tonnes","6081255","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1984","1984","tonnes","6102073","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1985","1985","tonnes","6220515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1986","1986","tonnes","6223229","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1987","1987","tonnes","6351798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1988","1988","tonnes","6651204","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1989","1989","tonnes","6835390","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1990","1990","tonnes","7033484","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1991","1991","tonnes","7122480","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1992","1992","tonnes","7120357","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1993","1993","tonnes","7137506","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1994","1994","tonnes","7226200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1995","1995","tonnes","7211527","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1996","1996","tonnes","7056372","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1997","1997","tonnes","7218701","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1998","1998","tonnes","7425913","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","1999","1999","tonnes","7545030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2000","2000","tonnes","7833175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2001","2001","tonnes","7840712","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2002","2002","tonnes","7801532","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2003","2003","tonnes","7862800","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2004","2004","tonnes","7937984","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2005","2005","tonnes","8112484","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2006","2006","tonnes","8374688","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2007","2007","tonnes","8736583","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2008","2008","tonnes","8522093","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2009","2009","tonnes","8530636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2010","2010","tonnes","8428938","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2011","2011","tonnes","8527750","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2012","2012","tonnes","8595489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2013","2013","tonnes","8825330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2014","2014","tonnes","9013626","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2015","2015","tonnes","9323241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2016","2016","tonnes","9430411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","5510","Production","977","Meat, sheep","2017","2017","tonnes","9498356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1961","1961","gigagrams","26491.0432","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1962","1962","gigagrams","26452.4873","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1963","1963","gigagrams","26774.6579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1964","1964","gigagrams","27054.7804","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1965","1965","gigagrams","27227.4581","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1966","1966","gigagrams","27655.5628","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1967","1967","gigagrams","28241.3004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1968","1968","gigagrams","28561.2029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1969","1969","gigagrams","28298.9229","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1970","1970","gigagrams","28299.4268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1971","1971","gigagrams","27939.381","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1972","1972","gigagrams","27805.1609","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1973","1973","gigagrams","28233.1411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1974","1974","gigagrams","28593.28","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1975","1975","gigagrams","29139.4837","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1976","1976","gigagrams","29737.5755","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1977","1977","gigagrams","30515.8395","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1978","1978","gigagrams","31347.9079","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1979","1979","gigagrams","31986.6969","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1980","1980","gigagrams","32928.9571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1981","1981","gigagrams","33596.6875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1982","1982","gigagrams","34113.9524","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1983","1983","gigagrams","35014.1279","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1984","1984","gigagrams","33654.7243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1985","1985","gigagrams","33804.6799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1986","1986","gigagrams","33509.5832","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1987","1987","gigagrams","33977.3565","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1988","1988","gigagrams","34793.2918","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1989","1989","gigagrams","35366.046","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1990","1990","gigagrams","36548.6578","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1991","1991","gigagrams","38308.0563","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1992","1992","gigagrams","40700.5042","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1993","1993","gigagrams","40316.0261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1994","1994","gigagrams","41268.6375","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1995","1995","gigagrams","41418.9573","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1996","1996","gigagrams","42005.9084","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1997","1997","gigagrams","41840.9764","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1998","1998","gigagrams","42162.2724","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","1999","1999","gigagrams","42589.593","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2000","2000","gigagrams","42878.2075","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2001","2001","gigagrams","42699.1054","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2002","2002","gigagrams","42661.299","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2003","2003","gigagrams","41618.1799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2004","2004","gigagrams","41826.2353","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2005","2005","gigagrams","43301.3162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2006","2006","gigagrams","43764.0895","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2007","2007","gigagrams","44935.3158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2008","2008","gigagrams","44695.0741","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2009","2009","gigagrams","46321.0342","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2010","2010","gigagrams","48298.2205","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2011","2011","gigagrams","48408.3518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2012","2012","gigagrams","48755.4547","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2013","2013","gigagrams","48701.6585","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2014","2014","gigagrams","48763.2307","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5000","World","7231","Emissions (CO2eq)","982","Milk, whole fresh sheep","2015","2015","gigagrams","49609.7039","A","Aggregate, may include official, semi-official, estimated or calculated data"
